,text,ipa,syllables,stress,audio_files,audio_urls
368,فراشة,fɑˈrˤɑː.ʃe,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-فراشة.wav,https://upload.wikimedia.org/wikipedia/commons/8/84/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%81%D8%B1%D8%A7%D8%B4%D8%A9.wav
289,تندم,ɪtˈnad.dam,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تنَدَّم.wav,https://upload.wikimedia.org/wikipedia/commons/5/54/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%86%D9%8E%D8%AF%D9%8E%D9%91%D9%85.wav
92,استغرب,ɪsˈtaɣ.rab,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-استَغرَب.wav,https://upload.wikimedia.org/wikipedia/commons/e/e5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B3%D8%AA%D9%8E%D8%BA%D8%B1%D9%8E%D8%A8.wav
270,تقاتل,ɪtˈʔæː.tal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تقاتَل.wav,https://upload.wikimedia.org/wikipedia/commons/1/18/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%82%D8%A7%D8%AA%D9%8E%D9%84.wav
165,بالصدفة,bɪsˤˈsˤʊdˤ.fe,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بالصدفة.wav,https://upload.wikimedia.org/wikipedia/commons/6/6b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D8%A7%D9%84%D8%B5%D8%AF%D9%81%D8%A9.wav
321,خيانة,xiˈjæː.ne,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-خيانة.wav,https://upload.wikimedia.org/wikipedia/commons/3/3b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AE%D9%8A%D8%A7%D9%86%D8%A9.wav
282,تمانية,taˈman.je,3,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-8.wav,https://upload.wikimedia.org/wikipedia/commons/6/63/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-8.wav
504,معرفة,ˈmaʕ.rɪ.fe,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-معرفة.wav,https://upload.wikimedia.org/wikipedia/commons/4/47/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B9%D8%B1%D9%81%D8%A9.wav
152,انعمل,ɪnˈʕa.mal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انعَمَل.wav,https://upload.wikimedia.org/wikipedia/commons/7/76/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D8%B9%D9%8E%D9%85%D9%8E%D9%84.wav
52,أرجيلة,ʔarˈɡiː.le,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-أرجيلة.wav,https://upload.wikimedia.org/wikipedia/commons/7/76/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%B1%D8%AC%D9%8A%D9%84%D8%A9.wav
79,ارتكب,ɪrˈta.kab,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-ارتَكَب.wav,https://upload.wikimedia.org/wikipedia/commons/1/18/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B1%D8%AA%D9%8E%D9%83%D9%8E%D8%A8.wav
228,تربى,ɪtˈrˤɑb.bɑ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-ترَبّى.wav,https://upload.wikimedia.org/wikipedia/commons/3/30/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B1%D9%8E%D8%A8%D9%91%D9%89.wav
210,تخانق,ɪtˈxæː.naʔ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخانَق.wav,https://upload.wikimedia.org/wikipedia/commons/1/1d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D8%A7%D9%86%D9%8E%D9%82.wav
54,أغورة,ʔaˈɡoː.rˤɑ,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أغورة.wav,https://upload.wikimedia.org/wikipedia/commons/b/b1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D8%BA%D9%88%D8%B1%D8%A9.wav
45,مستحيل,mʊs.taˈħiːl,3,3,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مستحيل.wav,https://upload.wikimedia.org/wikipedia/commons/7/76/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B3%D8%AA%D8%AD%D9%8A%D9%84.wav
510,مملكة,ˈmam.la.ke,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مملكة.wav,https://upload.wikimedia.org/wikipedia/commons/5/5e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%85%D9%84%D9%83%D8%A9.wav
336,سلوفينيا,slʊˈveːn.ja,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سلوفينيا.wav,https://upload.wikimedia.org/wikipedia/commons/d/d5/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D9%84%D9%88%D9%81%D9%8A%D9%86%D9%8A%D8%A7.wav
169,بالنسبة,bɪnˈnɪs.be,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-بالنسبة.wav,https://upload.wikimedia.org/wikipedia/commons/3/3e/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A8%D8%A7%D9%84%D9%86%D8%B3%D8%A8%D8%A9.wav
162,انولد,ɪnˈwa.lad,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انوَلَد.wav,https://upload.wikimedia.org/wikipedia/commons/4/40/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D9%88%D9%8E%D9%84%D9%8E%D8%AF.wav
259,تعليقة,taʕˈliː.ʔa,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تعليقة.wav,https://upload.wikimedia.org/wikipedia/commons/f/fc/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D8%B9%D9%84%D9%8A%D9%82%D8%A9.wav
465,سمكة,ˈsa.ma.ke,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سمكة.wav,https://upload.wikimedia.org/wikipedia/commons/7/79/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D9%85%D9%83%D8%A9.wav
349,صنية,sˤɪˈnij.je,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صنيّة.wav,https://upload.wikimedia.org/wikipedia/commons/2/24/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D9%86%D9%8A%D9%91%D8%A9.wav
437,اجتماع,ɪʒ.ti.mæːʕ,3,1,LL-Q55633582 (ajp)-Khalil.rantissi-اجتِماع.wav,https://upload.wikimedia.org/wikipedia/commons/9/90/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%AC%D8%AA%D9%90%D9%85%D8%A7%D8%B9.wav
199,تحدث,ɪtˈħad.das,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تَحَدَّث.wav,https://upload.wikimedia.org/wikipedia/commons/e/ea/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%8E%D8%AD%D9%8E%D8%AF%D9%8E%D9%91%D8%AB.wav
196,تجنب,ɪdˈʒan.nab,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تجنّب.wav,https://upload.wikimedia.org/wikipedia/commons/9/91/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AC%D9%86%D9%91%D8%A8.wav
396,محبة,maˈħab.be,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-محبّة.wav,https://upload.wikimedia.org/wikipedia/commons/0/00/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%AD%D8%A8%D9%91%D8%A9.wav
27,بالكتير,bɪ.l(ɪ)kˈtiːr,3,3,LL-Q55633582 (ajp)-AdrianAbdulBaha-بالكتير.wav,https://upload.wikimedia.org/wikipedia/commons/7/7a/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A8%D8%A7%D9%84%D9%83%D8%AA%D9%8A%D8%B1.wav
440,باخرة,ˈbæː.xɪ.rˤɑ,3,1,LL-Q55633582 (ajp)-Khalil.rantissi-باخِرة.wav,https://upload.wikimedia.org/wikipedia/commons/8/81/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D8%A7%D8%AE%D9%90%D8%B1%D8%A9.wav
372,فواكه,faˈwæː.kɪh,3,2,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-فواكه.wav,https://upload.wikimedia.org/wikipedia/commons/5/59/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D9%81%D9%88%D8%A7%D9%83%D9%87.wav
273,تقاعد,ɪtˈqɑː.ʕɑd,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تقاعَد.wav,https://upload.wikimedia.org/wikipedia/commons/e/e9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%82%D8%A7%D8%B9%D9%8E%D8%AF.wav
241,تصرف,ɪtˈsˤɑrˤ.rˤɑf,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تصَرَّف.wav,https://upload.wikimedia.org/wikipedia/commons/d/df/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B5%D9%8E%D8%B1%D9%8E%D9%91%D9%81.wav
55,أفريقيا,ʔafˈriːq.ja,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-أفريقيا.wav,https://upload.wikimedia.org/wikipedia/commons/1/1d/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7.wav
459,دهبي,ˈda.ha.bi,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دهبي.wav,https://upload.wikimedia.org/wikipedia/commons/c/c9/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D9%87%D8%A8%D9%8A.wav
280,تلاجة,talˈlæː.ʒe,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تلاجة.wav,https://upload.wikimedia.org/wikipedia/commons/0/07/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%84%D8%A7%D8%AC%D8%A9.wav
324,ديناري,diˈnæː.ri,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ديناري.wav,https://upload.wikimedia.org/wikipedia/commons/b/b5/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D9%8A%D9%86%D8%A7%D8%B1%D9%8A.wav
394,متعود,mɪtˈʕaw.wɪd,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-متعوّد.wav,https://upload.wikimedia.org/wikipedia/commons/1/19/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%AA%D8%B9%D9%88%D9%91%D8%AF.wav
222,تدخل,(ɪ)dˈdax.xal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تدَخَّل.wav,https://upload.wikimedia.org/wikipedia/commons/a/a2/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AF%D9%8E%D8%AE%D9%8E%D9%91%D9%84.wav
175,برودة,buˈruː.de,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-برودة.wav,https://upload.wikimedia.org/wikipedia/commons/6/64/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D8%B1%D9%88%D8%AF%D8%A9.wav
458,درجة,ˈda.ra.ʒe,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-درجة.wav,https://upload.wikimedia.org/wikipedia/commons/f/f7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D8%B1%D8%AC%D8%A9.wav
448,تواصل,(ɪ)t.wɑː.sˤɑl,3,1,LL-Q55633582 (ajp)-Khalil.rantissi-تواصَل.wav,https://upload.wikimedia.org/wikipedia/commons/8/87/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%88%D8%A7%D8%B5%D9%8E%D9%84.wav
447,تنكة,ˈta.na.ke,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تنكة.wav,https://upload.wikimedia.org/wikipedia/commons/c/ce/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%86%D9%83%D8%A9.wav
70,اتهم,ɪtˈta.ham,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-اتَّهَم.wav,https://upload.wikimedia.org/wikipedia/commons/d/d8/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%AA%D9%8E%D9%91%D9%87%D9%8E%D9%85.wav
451,حشرة,ˈħa.ʃɑ.rˤɑ,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حشرة.wav,https://upload.wikimedia.org/wikipedia/commons/d/d8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%B4%D8%B1%D8%A9.wav
422,نصراني,nɑsˤˈrˤɑː.ni,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-نصراني.wav,https://upload.wikimedia.org/wikipedia/commons/f/f2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%86%D8%B5%D8%B1%D8%A7%D9%86%D9%8A.wav
369,فرنساوي,franˈsæː.wi,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-فرنساوي.wav,https://upload.wikimedia.org/wikipedia/commons/5/52/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%81%D8%B1%D9%86%D8%B3%D8%A7%D9%88%D9%8A.wav
484,فقرة,ˈfɑ.qɑ.rˤɑ,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-فقرة.wav,https://upload.wikimedia.org/wikipedia/commons/5/51/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%81%D9%82%D8%B1%D8%A9.wav
93,استقبل,ɪsˈtaʔ.bal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-استَقبَل.wav,https://upload.wikimedia.org/wikipedia/commons/6/68/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B3%D8%AA%D9%8E%D9%82%D8%A8%D9%8E%D9%84.wav
509,مملحة,ˈmam.la.ħa,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مملحة.wav,https://upload.wikimedia.org/wikipedia/commons/0/08/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%85%D9%84%D8%AD%D8%A9.wav
449,جمجمة,ˈʒʊm.ʒʊ.me,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جمجمة.wav,https://upload.wikimedia.org/wikipedia/commons/8/87/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%85%D8%AC%D9%85%D8%A9.wav
238,تشكون,(ɪ)tˈʃak.wan,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تشَكوَن.wav,https://upload.wikimedia.org/wikipedia/commons/6/64/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D8%B4%D9%8E%D9%83%D9%88%D9%8E%D9%86.wav
244,تطاوش,(ɪ)tˤˈtˤɑː.wɑʃ,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-تطاوَش.wav,https://upload.wikimedia.org/wikipedia/commons/e/e7/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AA%D8%B7%D8%A7%D9%88%D9%8E%D8%B4.wav
383,كهربجي,kɑhˈrɑb.ʒi,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كهربجي.wav,https://upload.wikimedia.org/wikipedia/commons/e/ed/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D9%87%D8%B1%D8%A8%D8%AC%D9%8A.wav
412,ملابس,maˈlæː.bɪs,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-ملابس.wav,https://upload.wikimedia.org/wikipedia/commons/8/87/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%84%D8%A7%D8%A8%D8%B3.wav
181,تآمر,(ɪ)tˈʔæː.mɑrˤ,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تآمر.wav,https://upload.wikimedia.org/wikipedia/commons/f/f4/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D8%A2%D9%85%D8%B1.wav
443,بقرة,ˈbɑ.ʔɑ.rˤɑ,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بقرة.wav,https://upload.wikimedia.org/wikipedia/commons/7/70/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%82%D8%B1%D8%A9.wav
113,الأحد,ɪlˈʔa.ħad,3,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-Sunday.wav,https://upload.wikimedia.org/wikipedia/commons/0/00/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-Sunday.wav
213,تخرج,ɪtˈxar.raʒ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَرَّج.wav,https://upload.wikimedia.org/wikipedia/commons/b/b7/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D8%B1%D9%8E%D9%91%D8%AC.wav
182,تأثر,(ɪ)tˈʔaθ.θar,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-تأثَّر.wav,https://upload.wikimedia.org/wikipedia/commons/5/5d/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AA%D8%A3%D8%AB%D9%8E%D9%91%D8%B1.wav
469,شوربة,ˈʃoː.rˤɑ.bɑ,3,1,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-شوربة.wav,https://upload.wikimedia.org/wikipedia/commons/b/b1/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D8%B4%D9%88%D8%B1%D8%A8%D8%A9.wav
499,مرحبا,ˈmɑr.ħɑ.bɑ,3,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-مرحبا.wav,https://upload.wikimedia.org/wikipedia/commons/c/cb/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%85%D8%B1%D8%AD%D8%A8%D8%A7.wav
74,اخترع,ɪxˈta.raʕ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-اختَرَع.wav,https://upload.wikimedia.org/wikipedia/commons/e/e4/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%AE%D8%AA%D9%8E%D8%B1%D9%8E%D8%B9.wav
406,مستوطن,mʊsˈtˤɑw.tˤɪn,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مستوطن.wav,https://upload.wikimedia.org/wikipedia/commons/3/39/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B3%D8%AA%D9%88%D8%B7%D9%86.wav
291,تنفس,ɪtˈnaf.fas,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تنَفَّس.wav,https://upload.wikimedia.org/wikipedia/commons/8/86/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%86%D9%8E%D9%81%D9%8E%D9%91%D8%B3.wav
188,تبادل,ɪtˈbæː.dal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تبادَل.wav,https://upload.wikimedia.org/wikipedia/commons/a/a5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%A8%D8%A7%D8%AF%D9%8E%D9%84.wav
217,تخلى,ɪtˈxal.la,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَلّى.wav,https://upload.wikimedia.org/wikipedia/commons/9/92/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D9%84%D9%91%D9%89.wav
143,انسجن,ɪnˈsa.ʒan,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انسَجَن.wav,https://upload.wikimedia.org/wikipedia/commons/3/30/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D8%B3%D9%8E%D8%AC%D9%8E%D9%86.wav
156,انفجر,ɪnˈfa.ʒar,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-انفَجَر.wav,https://upload.wikimedia.org/wikipedia/commons/f/f2/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D9%81%D9%8E%D8%AC%D9%8E%D8%B1.wav
409,مصاري,mɑˈsˤɑː.ri,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مصاري.wav,https://upload.wikimedia.org/wikipedia/commons/8/80/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B5%D8%A7%D8%B1%D9%8A.wav
122,الليلة,ɪlˈleː.le,3,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-الليلة.wav,https://upload.wikimedia.org/wikipedia/commons/6/63/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%A7%D9%84%D9%84%D9%8A%D9%84%D8%A9.wav
96,استوطن,ɪsˈtˤɑw.tˤɑn,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-استَوطَن.wav,https://upload.wikimedia.org/wikipedia/commons/b/b2/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B3%D8%AA%D9%8E%D9%88%D8%B7%D9%8E%D9%86.wav
28,بنطلون,bɑn.tˤɑˈloːn,3,3,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بنطلون.wav,https://upload.wikimedia.org/wikipedia/commons/b/b5/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%86%D8%B7%D9%84%D9%88%D9%86.wav
104,اعتقد,ɪʕˈta.ʔad,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-إعتَقَد.wav,https://upload.wikimedia.org/wikipedia/commons/9/97/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A5%D8%B9%D8%AA%D9%8E%D9%82%D9%8E%D8%AF.wav
83,استجوب,ɪsˈtaʒ.wab,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-استَجوَب.wav,https://upload.wikimedia.org/wikipedia/commons/9/9c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B3%D8%AA%D9%8E%D8%AC%D9%88%D9%8E%D8%A8.wav
391,متأسف,mɪtˈʔas.sɪf,3,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-متأسّف.wav,https://upload.wikimedia.org/wikipedia/commons/f/f6/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D9%85%D8%AA%D8%A3%D8%B3%D9%91%D9%81.wav
506,مغسلة,ˈmaɣ.sa.le,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مغسلة.wav,https://upload.wikimedia.org/wikipedia/commons/a/a2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%BA%D8%B3%D9%84%D8%A9.wav
332,سدادة,sadˈdæː.de,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سدادة.wav,https://upload.wikimedia.org/wikipedia/commons/9/9f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D8%AF%D8%A7%D8%AF%D8%A9.wav
255,تعرف,ɪtˈʕɑrˤ.rˤɑf,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعَرَّف.wav,https://upload.wikimedia.org/wikipedia/commons/3/3e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D9%8E%D8%B1%D9%8E%D9%91%D9%81.wav
296,تهبل,(ɪ)tˈhab.bal,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-تهَبَّل.wav,https://upload.wikimedia.org/wikipedia/commons/c/c6/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AA%D9%87%D9%8E%D8%A8%D9%8E%D9%91%D9%84.wav
287,تمنى,ɪtˈman.na,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تمَنّى.wav,https://upload.wikimedia.org/wikipedia/commons/1/14/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%85%D9%8E%D9%86%D9%91%D9%89.wav
340,شعرية,ʃɪʕˈrij.je,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شعرية.wav,https://upload.wikimedia.org/wikipedia/commons/d/d5/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D8%B9%D8%B1%D9%8A%D8%A9.wav
248,تعالج,ɪtˈʕæː.laʒ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعالَج.wav,https://upload.wikimedia.org/wikipedia/commons/7/70/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D8%A7%D9%84%D9%8E%D8%AC.wav
254,تعرض,ɪtˈʕar.radˤ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تَعَرَّض.wav,https://upload.wikimedia.org/wikipedia/commons/3/38/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%8E%D8%B9%D9%8E%D8%B1%D9%8E%D9%91%D8%B6.wav
390,متأخر,mɪtˈʔax.xɪr,3,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-متأخِّر.wav,https://upload.wikimedia.org/wikipedia/commons/a/a7/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D9%85%D8%AA%D8%A3%D8%AE%D9%90%D9%91%D8%B1.wav
12,استفز,ɪs.taˈfaz,3,3,LL-Q55633582 (ajp)-Khalil.rantissi-استَفَزّ.wav,https://upload.wikimedia.org/wikipedia/commons/4/40/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%B3%D8%AA%D9%8E%D9%81%D9%8E%D8%B2%D9%91.wav
37,زنجبيل,zan.ʒaˈbiːl,3,3,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-زنجبيل.wav,https://upload.wikimedia.org/wikipedia/commons/0/02/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D8%B2%D9%86%D8%AC%D8%A8%D9%8A%D9%84.wav
501,مشترك,ˈmuʃ.ta.rɪk,3,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مشترك.wav,https://upload.wikimedia.org/wikipedia/commons/c/c8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B4%D8%AA%D8%B1%D9%83.wav
