fileName,name,duration,F1,F2,F3
file69.TextGrid,,0.250,501,1613,2730
file69.TextGrid,1,0.220,392,1311,2929
file69.TextGrid,2,0.300,574,1095,2598
file69.TextGrid,3,0.280,727,1270,3053
file69.TextGrid,,0.172,602,1646,2872
file7.TextGrid,,0.240,1207,2104,3157
file7.TextGrid,1,0.370,634,2140,2861
file7.TextGrid,2,0.390,628,1271,2920
file7.TextGrid,3,0.410,752,1404,2393
file7.TextGrid,,0.155,1049,1968,3062
file70.TextGrid,,0.210,583,1705,2583
file70.TextGrid,1,0.140,674,1364,3381
file70.TextGrid,2,0.180,411,1192,2916
file70.TextGrid,3,0.490,374,2224,2766
file70.TextGrid,,0.202,557,1612,2769
file71.TextGrid,,0.240,552,1722,2642
file71.TextGrid,1,0.170,514,1965,2761
file71.TextGrid,2,0.270,1114,2290,3007
file71.TextGrid,3,0.530,482,1808,2607
file71.TextGrid,,0.197,501,1672,2745
file72.TextGrid,,0.230,506,1644,2472
file72.TextGrid,1,0.160,509,1043,3019
file72.TextGrid,2,0.230,495,843,3048
file72.TextGrid,3,0.390,400,2040,2568
file72.TextGrid,,0.212,574,1667,2529
file73.TextGrid,,0.270,1205,2171,3546
file73.TextGrid,1,0.220,373,2104,2913
file73.TextGrid,2,0.530,817,1795,3101
file73.TextGrid,3,0.430,456,1703,2949
file73.TextGrid,,0.115,1120,2370,3765
file74.TextGrid,,0.230,989,1920,3178
file74.TextGrid,1,0.150,534,1669,2783
file74.TextGrid,2,0.270,775,1702,3063
file74.TextGrid,3,0.340,472,1023,2884
file74.TextGrid,,0.234,497,1490,3015
file75.TextGrid,,0.280,1074,2326,3146
file75.TextGrid,1,0.110,933,1802,3022
file75.TextGrid,2,0.160,680,1496,2728
file75.TextGrid,3,0.350,555,1660,2811
file75.TextGrid,,0.324,1070,2312,3125
file76.TextGrid,,0.260,931,1757,2933
file76.TextGrid,1,0.150,388,1718,2718
file76.TextGrid,2,0.180,518,1320,2739
file76.TextGrid,3,0.190,467,1112,3007
file76.TextGrid,,0.359,999,1828,2917
file77.TextGrid,,0.280,433,1446,2459
file77.TextGrid,1,0.180,369,1183,2988
file77.TextGrid,2,0.210,468,1185,2889
file77.TextGrid,3,0.380,473,1580,2609
file77.TextGrid,,0.265,579,1526,2638
file78.TextGrid,,0.230,838,2078,3178
file78.TextGrid,1,0.250,347,1619,2640
file78.TextGrid,2,0.250,949,1975,2993
file78.TextGrid,3,0.270,754,1585,2863
file78.TextGrid,,0.309,1202,2096,4116
file79.TextGrid,,0.220,1339,2284,3222
file79.TextGrid,1,0.210,776,1892,3032
file79.TextGrid,2,0.100,402,1375,2820
file79.TextGrid,3,0.390,333,1927,2916
file79.TextGrid,,0.133,257,2103,3046
file8.TextGrid,,0.290,1116,2032,3217
file8.TextGrid,1,0.240,511,1637,2851
file8.TextGrid,2,0.260,804,1886,2971
file8.TextGrid,3,0.190,789,1493,2569
file8.TextGrid,,0.329,1109,1669,2336
file80.TextGrid,,0.220,1012,2064,3006
file80.TextGrid,1,0.330,673,1930,2653
file80.TextGrid,2,0.110,478,2009,2688
file80.TextGrid,3,0.290,468,1721,2853
file80.TextGrid,,0.274,1000,2059,3070
file81.TextGrid,,0.250,978,2158,3170
file81.TextGrid,1,0.190,426,2021,2981
file81.TextGrid,2,0.470,1009,1961,3527
file81.TextGrid,3,0.280,649,1825,2610
file81.TextGrid,,0.290,758,2330,3188
file82.TextGrid,,0.230,1083,2158,3144
file82.TextGrid,1,0.170,385,2135,2938
file82.TextGrid,2,0.420,519,2012,3159
file82.TextGrid,3,0.290,460,1590,3006
file82.TextGrid,,0.285,1067,2125,3972
file83.TextGrid,,0.210,717,1840,2978
file83.TextGrid,1,0.230,724,2098,2924
file83.TextGrid,2,0.410,687,2427,3176
file83.TextGrid,3,0.420,447,1958,2768
file83.TextGrid,,0.137,391,2010,3158
file84.TextGrid,,0.160,1107,2190,3287
file84.TextGrid,1,0.420,431,2061,2964
file84.TextGrid,2,0.160,535,2248,3011
file84.TextGrid,3,0.120,382,1878,3019
file84.TextGrid,,0.455,719,1840,3025
file85.TextGrid,,0.250,1314,1951,3573
file85.TextGrid,1,0.300,826,2172,2894
file85.TextGrid,2,0.340,712,1710,2537
file85.TextGrid,3,0.350,772,1623,2588
file85.TextGrid,,0.240,1112,2008,3321
file86.TextGrid,,0.270,790,1898,2876
file86.TextGrid,1,0.190,757,1462,2985
file86.TextGrid,2,0.130,601,1255,2649
file86.TextGrid,3,0.220,803,1347,3051
file86.TextGrid,,0.319,830,1823,3166
file87.TextGrid,,0.180,1010,1755,3196
file87.TextGrid,1,0.290,712,1675,2832
file87.TextGrid,2,0.220,1295,2456,3509
file87.TextGrid,3,0.460,608,1184,2444
file87.TextGrid,,0.330,988,2073,3606
file88.TextGrid,,0.290,1184,2214,3554
file88.TextGrid,1,0.200,451,2139,3021
file88.TextGrid,2,0.180,839,1882,2722
file88.TextGrid,3,0.610,480,2221,2975
file88.TextGrid,,0.200,1101,2132,3491
file89.TextGrid,,0.220,665,1782,2996
file89.TextGrid,1,0.150,1554,2699,3804
file89.TextGrid,2,0.240,665,1499,2906
file89.TextGrid,3,0.450,507,1564,2818
file89.TextGrid,,0.162,582,1462,2774
file9.TextGrid,,0.280,808,1959,3030
file9.TextGrid,1,0.130,622,1268,2483
file9.TextGrid,2,0.170,721,1645,3212
file9.TextGrid,3,0.440,905,1927,2993
file9.TextGrid,,0.109,746,1792,3133
file90.TextGrid,,0.280,1339,2248,4494
file90.TextGrid,1,0.360,439,2039,2724
file90.TextGrid,2,0.140,734,1651,2882
file90.TextGrid,3,0.490,920,1928,2871
file90.TextGrid,,0.210,1120,1928,2892
file91.TextGrid,,0.230,1082,2140,3217
file91.TextGrid,1,0.280,1194,2175,3210
file91.TextGrid,2,0.110,584,2275,2829
file91.TextGrid,3,0.370,405,1942,2790
file91.TextGrid,,0.149,424,1781,3025
file92.TextGrid,,0.140,967,2179,3204
file92.TextGrid,1,0.200,949,1567,2492
file92.TextGrid,2,0.240,341,1751,2814
file92.TextGrid,3,0.220,459,2088,2533
file92.TextGrid,,0.236,742,2064,3049
file93.TextGrid,,0.210,1094,2242,3315
file93.TextGrid,1,0.250,603,1364,2546
file93.TextGrid,2,0.120,424,1054,2684
file93.TextGrid,3,0.550,651,1711,2889
file93.TextGrid,,0.265,891,1890,3229
file94.TextGrid,,0.210,1075,2010,2947
file94.TextGrid,1,0.220,533,2428,3212
file94.TextGrid,2,0.140,565,1652,3247
file94.TextGrid,3,0.370,714,1485,2930
file94.TextGrid,,0.113,979,1916,3078
file95.TextGrid,,0.220,1449,2383,4882
file95.TextGrid,1,0.310,1224,2698,3321
file95.TextGrid,2,0.200,906,1991,2940
file95.TextGrid,3,0.280,731,1651,2483
file95.TextGrid,,0.214,761,1753,3049
file96.TextGrid,,0.220,582,1603,2576
file96.TextGrid,1,0.090,546,1601,3251
file96.TextGrid,2,0.110,578,1622,3075
file96.TextGrid,3,0.540,483,1848,2979
file96.TextGrid,,0.262,821,1663,2652
file97.TextGrid,,0.190,821,1983,3111
file97.TextGrid,1,0.130,493,1997,2810
file97.TextGrid,2,0.350,816,1884,3037
file97.TextGrid,3,0.500,1075,1976,3043
file97.TextGrid,,0.054,748,1502,2771
file98.TextGrid,,0.230,1347,2268,4428
file98.TextGrid,1,0.270,667,2335,2922
file98.TextGrid,2,0.480,766,2080,2866
file98.TextGrid,3,0.430,525,1865,2951
file98.TextGrid,,0.241,872,1924,3082
file99.TextGrid,,0.240,543,1740,2845
file99.TextGrid,1,0.180,510,1157,2985
file99.TextGrid,2,0.090,491,986,2837
file99.TextGrid,3,0.370,537,1418,2693
file99.TextGrid,,0.249,565,1571,2622
