,text,ipa,syllables,stress,audio_files,audio_urls
836,سرعة,ˈsʊr.ʕa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سرعة.wav,https://upload.wikimedia.org/wikipedia/commons/3/3f/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D8%B1%D8%B9%D8%A9.wav
94,تنويم,tanˈwiːm,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تنويم.wav,https://upload.wikimedia.org/wikipedia/commons/2/2b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%86%D9%88%D9%8A%D9%85.wav
234,قليل,ʔaˈliːl,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-قليل.wav,https://upload.wikimedia.org/wikipedia/commons/b/b5/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%82%D9%84%D9%8A%D9%84.wav
928,صبح,ˈsˤʊ.b(o)ħ,2,1,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-صُبُح.wav,https://upload.wikimedia.org/wikipedia/commons/4/4f/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%B5%D9%8F%D8%A8%D9%8F%D8%AD.wav
474,برق,ˈba.raʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-بَرَق.wav,https://upload.wikimedia.org/wikipedia/commons/8/86/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D9%8E%D8%B1%D9%8E%D9%82.wav
1284,مدح,ˈma.daħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-مَدَح.wav,https://upload.wikimedia.org/wikipedia/commons/9/99/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%85%D9%8E%D8%AF%D9%8E%D8%AD.wav
922,شيكل,ˈʃeː.kɪl,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شيكل.wav,https://upload.wikimedia.org/wikipedia/commons/5/5a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D9%8A%D9%83%D9%84.wav
38,السبت,ɪsˈsab(ɪ)t,2,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-Saturday.wav,https://upload.wikimedia.org/wikipedia/commons/4/4f/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-Saturday.wav
823,سبب,ˈsab.bab,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-سَبَّب.wav,https://upload.wikimedia.org/wikipedia/commons/3/37/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B3%D9%8E%D8%A8%D9%8E%D9%91%D8%A8.wav
61,بالضبط,bɪzˤˈzˤɑbtˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بالزبط.wav,https://upload.wikimedia.org/wikipedia/commons/c/c2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D8%A7%D9%84%D8%B2%D8%A8%D8%B7.wav
843,سكت,ˈsa.kat,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-سَكَت.wav,https://upload.wikimedia.org/wikipedia/commons/a/ac/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B3%D9%8E%D9%83%D9%8E%D8%AA.wav
34,اسمر,(ɪ)sˈmɑr,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-اسمَرّ.wav,https://upload.wikimedia.org/wikipedia/commons/3/37/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A7%D8%B3%D9%85%D9%8E%D8%B1%D9%91.wav
1052,عود,ˈʕaw.wad,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-عود.wav,https://upload.wikimedia.org/wikipedia/commons/e/e1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B9%D9%88%D8%AF.wav
278,مشروع,maʃˈruːʕ,2,2,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-مشروع.wav,https://upload.wikimedia.org/wikipedia/commons/3/3b/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D9%85%D8%B4%D8%B1%D9%88%D8%B9.wav
648,حلو,ˈħɪ.lʊ,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-حلو.wav,https://upload.wikimedia.org/wikipedia/commons/6/67/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%AD%D9%84%D9%88.wav
51,انشاف,ɪnˈʃæːf,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-انشاف.wav,https://upload.wikimedia.org/wikipedia/commons/2/2a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D9%86%D8%B4%D8%A7%D9%81.wav
1267,ماضي,ˈmɑː.dˤi,2,1,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-ماضي.wav,https://upload.wikimedia.org/wikipedia/commons/6/64/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D9%85%D8%A7%D8%B6%D9%8A.wav
40,الصين,(ɪ)sˤˈsˤiːn,2,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-الصين.wav,https://upload.wikimedia.org/wikipedia/commons/f/f8/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A7%D9%84%D8%B5%D9%8A%D9%86.wav
418,أول,ˈʔuw.wel,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أول.wav,https://upload.wikimedia.org/wikipedia/commons/1/1c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D9%88%D9%84.wav
26,ابتز,ɪbˈtaz,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-ابتَزّ.wav,https://upload.wikimedia.org/wikipedia/commons/2/25/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A7%D8%A8%D8%AA%D9%8E%D8%B2%D9%91.wav
1389,نقى,ˈnaʔ.ʔa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-نَقّى.wav,https://upload.wikimedia.org/wikipedia/commons/3/3d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%86%D9%8E%D9%82%D9%91%D9%89.wav
560,تمر,ˈta.m(ɪ)r,2,1,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-تمر.wav,https://upload.wikimedia.org/wikipedia/commons/b/b7/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D8%AA%D9%85%D8%B1.wav
949,صور,ˈsˤɑw.wɑrˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-صَوَّر.wav,https://upload.wikimedia.org/wikipedia/commons/1/19/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B5%D9%8E%D9%88%D9%8E%D9%91%D8%B1.wav
1279,محبوب,ˈmaħ.buːb,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-محبوب.wav,https://upload.wikimedia.org/wikipedia/commons/e/e3/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%AD%D8%A8%D9%88%D8%A8.wav
257,لطيف,lɑˈtˤiːf,2,2,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-لطيف.wav,https://upload.wikimedia.org/wikipedia/commons/7/72/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D9%84%D8%B7%D9%8A%D9%81.wav
1147,فورص,ˈfoː.rˤɑsˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-فورص.wav,https://upload.wikimedia.org/wikipedia/commons/9/92/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%81%D9%88%D8%B1%D8%B5.wav
312,نصحان,nɑsˤˈħɑːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-نصحان.wav,https://upload.wikimedia.org/wikipedia/commons/f/fe/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%86%D8%B5%D8%AD%D8%A7%D9%86.wav
592,جمع,ˈʒam.maʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَمَع.wav,https://upload.wikimedia.org/wikipedia/commons/7/71/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D9%85%D9%8E%D8%B9.wav
1314,مطعم,ˈmɑtˤ.ʕɑm,2,1,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-مطعم.wav,https://upload.wikimedia.org/wikipedia/commons/b/b6/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D9%85%D8%B7%D8%B9%D9%85.wav
1330,مقدس,ˈmʔad.das,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مقدّس.wav,https://upload.wikimedia.org/wikipedia/commons/4/4a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%82%D8%AF%D9%91%D8%B3.wav
529,بنتبه,ˈbɪnt.bɪh,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بنتبه.wav,https://upload.wikimedia.org/wikipedia/commons/6/6e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%86%D8%AA%D8%A8%D9%87.wav
631,حرم,ˈħar.ram,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَرَّم.wav,https://upload.wikimedia.org/wikipedia/commons/c/c3/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B1%D9%8E%D9%91%D9%85.wav
1004,عدل,ˈʕad.dal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-عَدَّل.wav,https://upload.wikimedia.org/wikipedia/commons/8/8d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B9%D9%8E%D8%AF%D9%8E%D9%91%D9%84.wav
438,انتو,ˈʔɪn.tu,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-انتو.wav,https://upload.wikimedia.org/wikipedia/commons/9/9b/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%A7%D9%86%D8%AA%D9%88.wav
847,سلخ,ˈsa.lax,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-سَلَخ.wav,https://upload.wikimedia.org/wikipedia/commons/2/2b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B3%D9%8E%D9%84%D9%8E%D8%AE.wav
1235,لازم,ˈlæː.zɪm,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-لازم.wav,https://upload.wikimedia.org/wikipedia/commons/d/df/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%84%D8%A7%D8%B2%D9%85.wav
371,أسكر,ˈʔas.kar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أسكَر.wav,https://upload.wikimedia.org/wikipedia/commons/6/6c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%B3%D9%83%D9%8E%D8%B1.wav
338,أتلج,ˈʔat.laʒ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أتلَج.wav,https://upload.wikimedia.org/wikipedia/commons/6/63/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%AA%D9%84%D9%8E%D8%AC.wav
598,جنن,ˈʒan.nan,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَنَّن.wav,https://upload.wikimedia.org/wikipedia/commons/f/f5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D9%86%D9%8E%D9%91%D9%86.wav
497,بعترف,ˈbɪʕt.rɪf,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بعترف.wav,https://upload.wikimedia.org/wikipedia/commons/7/74/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D8%B9%D8%AA%D8%B1%D9%81.wav
932,صحى,ˈsˤɑħ.ħɑ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-صَحّى.wav,https://upload.wikimedia.org/wikipedia/commons/b/bb/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B5%D9%8E%D8%AD%D9%91%D9%89.wav
737,دنيا,ˈdɪn.ja,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دنيا.wav,https://upload.wikimedia.org/wikipedia/commons/c/c2/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D9%86%D9%8A%D8%A7.wav
1123,فضا,ˈfɑ.dˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-فضا.wav,https://upload.wikimedia.org/wikipedia/commons/c/c7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%81%D8%B6%D8%A7.wav
233,قلقان,ʔalˈʔæːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-قَلقان.wav,https://upload.wikimedia.org/wikipedia/commons/b/b9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%82%D9%8E%D9%84%D9%82%D8%A7%D9%86.wav
1206,كحلي,ˈkʊħ.li,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-كحلي.wav,https://upload.wikimedia.org/wikipedia/commons/b/b7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%83%D8%AD%D9%84%D9%8A.wav
707,دافي,ˈdæː.fi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-دافي.wav,https://upload.wikimedia.org/wikipedia/commons/4/48/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AF%D8%A7%D9%81%D9%8A.wav
1280,محى,ˈma.ħa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-مَحى.wav,https://upload.wikimedia.org/wikipedia/commons/f/f7/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%85%D9%8E%D8%AD%D9%89.wav
1293,مسا,ˈma.sa,2,1,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-مَسا.wav,https://upload.wikimedia.org/wikipedia/commons/a/a9/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D9%85%D9%8E%D8%B3%D8%A7.wav
1371,نرفز,ˈnar.faz,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-نَرفَز.wav,https://upload.wikimedia.org/wikipedia/commons/e/e3/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%86%D9%8E%D8%B1%D9%81%D9%8E%D8%B2.wav
1121,فصل,ˈfɑsˤ.sˤɑl,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-فصل.wav,https://upload.wikimedia.org/wikipedia/commons/5/54/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%81%D8%B5%D9%84.wav
138,دكان,dukˈkæːn,2,2,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-دكّان.wav,https://upload.wikimedia.org/wikipedia/commons/2/2b/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D8%AF%D9%83%D9%91%D8%A7%D9%86.wav
865,سيرة,ˈsiː.re,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سيرة.wav,https://upload.wikimedia.org/wikipedia/commons/2/26/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D9%8A%D8%B1%D8%A9.wav
155,ستين,sɪtˈtiːn,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-60.wav,https://upload.wikimedia.org/wikipedia/commons/6/65/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-60.wav
363,أزرق,ˈʔaz.raʔ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-أزرق.wav,https://upload.wikimedia.org/wikipedia/commons/d/db/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A3%D8%B2%D8%B1%D9%82.wav
282,مطار,maˈtˤɑːrˤ,2,2,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-مطار.wav,https://upload.wikimedia.org/wikipedia/commons/f/f4/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D9%85%D8%B7%D8%A7%D8%B1.wav
756,راديو,ˈræːd.jo,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-راديو.wav,https://upload.wikimedia.org/wikipedia/commons/a/a8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D8%A7%D8%AF%D9%8A%D9%88.wav
811,سأل,ˈsa.ʔal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-سَأل.wav,https://upload.wikimedia.org/wikipedia/commons/e/e8/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B3%D9%8E%D8%A3%D9%84.wav
856,سمك,ˈsa.mak,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-سمك.wav,https://upload.wikimedia.org/wikipedia/commons/1/18/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B3%D9%85%D9%83.wav
114,حليب,ħaˈliːb,2,2,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-حليب.wav,https://upload.wikimedia.org/wikipedia/commons/4/44/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D8%AD%D9%84%D9%8A%D8%A8.wav
72,بلاد,biˈlæːd,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-بلاد.wav,https://upload.wikimedia.org/wikipedia/commons/6/68/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%A8%D9%84%D8%A7%D8%AF.wav
913,شنطة,ˈʃɑn.tˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-شنطة.wav,https://upload.wikimedia.org/wikipedia/commons/9/99/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B4%D9%86%D8%B7%D8%A9.wav
184,صندوق,sˤɑnˈdˤuːʔ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-صندوق.wav,https://upload.wikimedia.org/wikipedia/commons/f/f1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B5%D9%86%D8%AF%D9%88%D9%82.wav
273,مزاج,maˈzæːʒ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مزاج.wav,https://upload.wikimedia.org/wikipedia/commons/1/18/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B2%D8%A7%D8%AC.wav
433,استفسر,ˈstaf.sar,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-استَفسَر.wav,https://upload.wikimedia.org/wikipedia/commons/5/5f/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A7%D8%B3%D8%AA%D9%8E%D9%81%D8%B3%D9%8E%D8%B1.wav
1108,فرح,ˈfi.rɪħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-فِرِح.wav,https://upload.wikimedia.org/wikipedia/commons/1/1e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%81%D9%90%D8%B1%D9%90%D8%AD.wav
569,ثقف,ˈθɑq.qɑf,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-ثَقَّف.wav,https://upload.wikimedia.org/wikipedia/commons/6/62/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AB%D9%8E%D9%82%D9%8E%D9%91%D9%81.wav
1110,فرس,ˈfa.ras,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-فرس.wav,https://upload.wikimedia.org/wikipedia/commons/a/aa/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%81%D8%B1%D8%B3.wav
684,خرس,ˈxi.rɪs,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-خَرَس.wav,https://upload.wikimedia.org/wikipedia/commons/1/1b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AE%D9%8E%D8%B1%D9%8E%D8%B3.wav
801,زقف,ˈzaʔ.ʔaf,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-زَقَّف.wav,https://upload.wikimedia.org/wikipedia/commons/2/20/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B2%D9%8E%D9%82%D9%8E%D9%91%D9%81.wav
274,مزبوط,mɑzˤˈbuːtˤ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مزبوط.wav,https://upload.wikimedia.org/wikipedia/commons/c/c0/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D8%B2%D8%A8%D9%88%D8%B7.wav
303,مهم,muˈhɪm,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مهمّ.wav,https://upload.wikimedia.org/wikipedia/commons/e/e4/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%87%D9%85%D9%91.wav
925,صارع,ˈsˤɑː.rɑʕ,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-صارَع.wav,https://upload.wikimedia.org/wikipedia/commons/c/cb/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%B5%D8%A7%D8%B1%D9%8E%D8%B9.wav
301,منشان,mɪnˈʃæːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-مِنشان.wav,https://upload.wikimedia.org/wikipedia/commons/4/4c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%85%D9%90%D9%86%D8%B4%D8%A7%D9%86.wav
588,جعلك,ˈʒaʕ.lak,2,1,LL-Q55633582 (ajp)-Mohammad-LPA-جعلك.wav,https://upload.wikimedia.org/wikipedia/commons/d/da/LL-Q55633582_%28ajp%29-Mohammad-LPA-%D8%AC%D8%B9%D9%84%D9%83.wav
222,فهمان,fahˈmæːn,2,2,LL-Q55633582 (ajp)-Khalil.rantissi-فَهمان.wav,https://upload.wikimedia.org/wikipedia/commons/2/2f/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%81%D9%8E%D9%87%D9%85%D8%A7%D9%86.wav
881,شخر,ˈʃax.xɑrˤ,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-شَخَّر.wav,https://upload.wikimedia.org/wikipedia/commons/a/a7/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%B4%D9%8E%D8%AE%D9%8E%D9%91%D8%B1.wav
435,الله,ˈʔɑlˤ.lˤɑ,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-الله.wav,https://upload.wikimedia.org/wikipedia/commons/6/6b/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%A7%D9%84%D9%84%D9%87.wav
1213,كسل,ˈkas.sal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-كَسَّل.wav,https://upload.wikimedia.org/wikipedia/commons/d/d9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D9%83%D9%8E%D8%B3%D9%8E%D9%91%D9%84.wav
723,دعس,ˈda.ʕas,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-دَعَس.wav,https://upload.wikimedia.org/wikipedia/commons/6/6d/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AF%D9%8E%D8%B9%D9%8E%D8%B3.wav
289,مفتوح,mafˈtuːħ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-مفتوح.wav,https://upload.wikimedia.org/wikipedia/commons/7/7a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D9%85%D9%81%D8%AA%D9%88%D8%AD.wav
465,بدع,ˈbad.daʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-بَدَّع.wav,https://upload.wikimedia.org/wikipedia/commons/6/69/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A8%D9%8E%D8%AF%D9%8E%D9%91%D8%B9.wav
367,أسرع,ˈʔas.raʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-أسرَع.wav,https://upload.wikimedia.org/wikipedia/commons/4/43/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%A3%D8%B3%D8%B1%D9%8E%D8%B9.wav
188,طريق,tˤɑˈriːʔ,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-طريق.wav,https://upload.wikimedia.org/wikipedia/commons/8/85/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B7%D8%B1%D9%8A%D9%82.wav
759,رايح,ˈrˤɑː.jɪħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-رايح.wav,https://upload.wikimedia.org/wikipedia/commons/6/62/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B1%D8%A7%D9%8A%D8%AD.wav
617,حامي,ˈħæː.mi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حامي.wav,https://upload.wikimedia.org/wikipedia/commons/0/07/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%A7%D9%85%D9%8A.wav
1342,منيك,ˈman.jak,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-مَنيَك.wav,https://upload.wikimedia.org/wikipedia/commons/a/a8/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%85%D9%8E%D9%86%D9%8A%D9%8E%D9%83.wav
882,شخور,ˈʃax.wɑrˤ,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-شَخوَر.wav,https://upload.wikimedia.org/wikipedia/commons/3/35/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%B4%D9%8E%D8%AE%D9%88%D9%8E%D8%B1.wav
462,بخزي,ˈbɪx.zi,2,1,LL-Q55633582 (ajp)-Mohammad-LPA-بخزي.wav,https://upload.wikimedia.org/wikipedia/commons/5/5e/LL-Q55633582_%28ajp%29-Mohammad-LPA-%D8%A8%D8%AE%D8%B2%D9%8A.wav
145,رمزور,ramˈzoːr,2,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-رمزور.wav,https://upload.wikimedia.org/wikipedia/commons/1/1c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%B1%D9%85%D8%B2%D9%88%D8%B1.wav
1078,غفي,ˈɣi.fi,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-غِفي.wav,https://upload.wikimedia.org/wikipedia/commons/0/08/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%BA%D9%90%D9%81%D9%8A.wav
1055,عوض,ˈʕaw.wɑdˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-عَوَّض.wav,https://upload.wikimedia.org/wikipedia/commons/0/0c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%B9%D9%8E%D9%88%D9%8E%D9%91%D8%B6.wav
511,بقرب,ˈbɪʔ.rab,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-قِرِب.wav,https://upload.wikimedia.org/wikipedia/commons/1/1b/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D9%82%D9%90%D8%B1%D9%90%D8%A8.wav
