fileName,name,duration,F1,F2,F3
file366.TextGrid,,0.253,753,1909,2957
file367.TextGrid,,0.030,1150,1993,3237
file367.TextGrid,1,0.350,1078,1719,2584
file367.TextGrid,2,0.190,679,1547,2675
file367.TextGrid,,0.313,1315,2089,4445
file368.TextGrid,,0.030,488,1972,2422
file368.TextGrid,1,0.340,1182,2041,3275
file368.TextGrid,2,0.410,444,1893,2819
file368.TextGrid,,0.188,1002,2168,3162
file369.TextGrid,,0.130,1103,2144,3148
file369.TextGrid,1,0.300,1201,2162,2970
file369.TextGrid,2,0.250,752,1523,2676
file369.TextGrid,,0.288,1172,1894,2638
file37.TextGrid,,0.240,1113,2117,3176
file37.TextGrid,1,0.340,560,1765,2842
file37.TextGrid,2,0.480,820,1415,2519
file37.TextGrid,,0.249,1101,1925,2869
file370.TextGrid,,0.200,695,1809,3156
file370.TextGrid,1,0.300,666,1601,3223
file370.TextGrid,2,0.280,415,2033,2861
file370.TextGrid,,0.256,462,1622,2505
file371.TextGrid,,0.220,528,1689,2842
file371.TextGrid,1,0.200,1006,2109,3381
file371.TextGrid,2,0.240,488,1537,2656
file371.TextGrid,,0.376,420,1641,2691
file372.TextGrid,,0.220,846,2218,3228
file372.TextGrid,1,0.330,630,1566,2441
file372.TextGrid,2,0.360,558,1373,2323
file372.TextGrid,,0.219,1027,2001,3120
file373.TextGrid,,0.250,949,1915,3127
file373.TextGrid,1,0.230,570,1272,2799
file373.TextGrid,2,0.370,465,1772,2524
file373.TextGrid,,0.186,806,1557,2864
file374.TextGrid,,0.300,622,1825,2829
file374.TextGrid,1,0.170,402,1864,2750
file374.TextGrid,2,0.450,494,1674,2510
file374.TextGrid,,0.209,597,1752,2612
file375.TextGrid,,0.260,727,1842,3090
file375.TextGrid,1,0.350,1139,2516,3482
file375.TextGrid,2,0.330,456,2045,2976
file375.TextGrid,,0.284,731,1884,3048
file376.TextGrid,,0.210,818,1903,3005
file376.TextGrid,1,0.200,688,1389,2685
file376.TextGrid,2,0.210,759,1227,2760
file376.TextGrid,,0.323,922,1663,2962
file377.TextGrid,,0.240,475,1542,2881
file377.TextGrid,1,0.150,387,2231,2875
file377.TextGrid,2,0.500,761,1424,2673
file377.TextGrid,,0.146,543,1277,2629
file378.TextGrid,,0.150,491,1388,2849
file378.TextGrid,1,0.320,438,2417,2837
file378.TextGrid,2,0.250,628,1402,2450
file378.TextGrid,,0.333,598,1542,2826
file379.TextGrid,,0.130,632,1769,2897
file379.TextGrid,1,0.290,919,1752,3058
file379.TextGrid,2,0.200,382,1117,2800
file379.TextGrid,,0.230,401,1406,2657
file38.TextGrid,,0.240,752,1907,2975
file38.TextGrid,1,0.330,999,2214,3434
file38.TextGrid,2,0.430,456,2240,2901
file38.TextGrid,,0.129,701,1943,3063
file380.TextGrid,,0.310,592,1703,2756
file380.TextGrid,1,0.220,700,1789,2914
file380.TextGrid,2,0.480,565,1321,2786
file380.TextGrid,,0.119,595,1320,2466
file381.TextGrid,,0.270,1200,2191,3361
file381.TextGrid,1,0.180,636,2444,3060
file381.TextGrid,2,0.440,343,1086,2831
file381.TextGrid,,0.163,425,1676,3005
file382.TextGrid,,0.140,1227,2236,3340
file382.TextGrid,1,0.390,930,2055,3060
file382.TextGrid,2,0.660,606,1583,2632
file382.TextGrid,,0.119,1288,2242,3241
file383.TextGrid,,0.280,795,1739,2790
file383.TextGrid,1,0.180,537,1769,2909
file383.TextGrid,2,0.290,509,1143,2878
file383.TextGrid,,0.286,689,1653,2799
file384.TextGrid,,0.250,973,2115,3247
file384.TextGrid,1,0.430,685,1892,2978
file384.TextGrid,2,0.340,471,1603,2788
file384.TextGrid,,0.202,467,1479,2495
file385.TextGrid,,0.220,985,2145,3148
file385.TextGrid,1,0.110,617,1564,2483
file385.TextGrid,2,0.370,604,1862,2500
file385.TextGrid,,0.243,957,1931,3006
file386.TextGrid,,0.340,1097,1976,3203
file386.TextGrid,1,0.200,477,2144,2824
file386.TextGrid,2,0.220,431,2179,2826
file386.TextGrid,,0.293,1069,2038,3144
file387.TextGrid,,0.090,563,1953,3103
file387.TextGrid,1,0.390,751,1862,2935
file387.TextGrid,2,0.350,773,1520,2579
file387.TextGrid,,0.223,783,1682,3043
file388.TextGrid,,0.270,1083,1976,3156
file388.TextGrid,1,0.050,721,1385,2872
file388.TextGrid,2,0.570,492,1513,2727
file388.TextGrid,,0.146,592,1730,2780
file389.TextGrid,,0.260,552,1728,2928
file389.TextGrid,1,0.160,843,1687,3181
file389.TextGrid,2,0.510,437,1451,2589
file389.TextGrid,,0.106,544,1532,2581
file39.TextGrid,,0.230,1224,2250,3467
file39.TextGrid,1,0.300,607,1342,2585
file39.TextGrid,2,0.450,378,1901,2554
file39.TextGrid,,0.073,327,1891,2900
file390.TextGrid,,0.270,924,2039,3088
file390.TextGrid,1,0.290,609,1802,2686
file390.TextGrid,2,0.470,479,1610,2851
file390.TextGrid,,0.099,481,1912,3126
file391.TextGrid,,0.260,1517,2412,3452
file391.TextGrid,1,0.460,841,1670,2541
file391.TextGrid,2,0.180,346,1596,3255
file391.TextGrid,,0.239,757,1878,2979
file392.TextGrid,,0.090,1101,2310,3433
file392.TextGrid,1,0.540,838,2101,3157
file392.TextGrid,2,0.230,425,1658,2921
file392.TextGrid,,0.279,526,2053,3023
file393.TextGrid,,0.170,564,1748,2950
file393.TextGrid,1,0.130,326,1499,2792
file393.TextGrid,2,0.500,827,2316,3107
file393.TextGrid,,0.329,585,1739,3043
file394.TextGrid,,0.200,591,1625,2963
file394.TextGrid,1,0.170,1116,2075,3095
file394.TextGrid,2,0.440,609,1484,2267
file394.TextGrid,,0.133,433,1430,2829
file395.TextGrid,,0.120,374,1501,2459
file395.TextGrid,1,0.380,747,1695,2831
file395.TextGrid,2,0.260,419,2099,2815
file395.TextGrid,,0.183,469,1480,2626
file396.TextGrid,,0.180,818,1818,3061
file396.TextGrid,1,0.220,912,1715,3386
file396.TextGrid,2,0.400,535,1231,3020
file396.TextGrid,,0.236,915,1801,3039
file397.TextGrid,,0.180,994,2182,3294
file397.TextGrid,1,0.180,1477,2235,2993
file397.TextGrid,2,0.490,629,1385,2448
file397.TextGrid,,0.186,732,1934,3066
file398.TextGrid,,0.120,885,1487,2736
file398.TextGrid,1,0.420,964,1875,2904
file398.TextGrid,2,0.220,685,1547,2401
file398.TextGrid,,0.293,956,1555,2872
file399.TextGrid,,0.310,1047,2124,3254
file399.TextGrid,1,0.040,591,1782,2690
file399.TextGrid,2,0.480,307,2033,2659
file399.TextGrid,,0.138,1036,2160,3409
file4.TextGrid,,0.260,1517,2412,3452
file4.TextGrid,1,0.260,984,1800,2608
file4.TextGrid,2,0.380,508,1546,2833
file4.TextGrid,,0.239,757,1878,2979
file40.TextGrid,,0.260,1081,2165,3178
file40.TextGrid,1,0.370,679,1433,2671
file40.TextGrid,2,0.480,613,1413,2846
file40.TextGrid,,0.114,587,1534,3115
file400.TextGrid,,0.300,1348,2231,4664
file400.TextGrid,1,0.120,768,1959,2888
file400.TextGrid,2,0.540,975,2061,2868
file400.TextGrid,,0.264,1193,1989,3622
file401.TextGrid,,0.260,1078,1841,2945
file401.TextGrid,1,0.150,578,1080,2934
file401.TextGrid,2,0.240,636,1275,3005
file401.TextGrid,,0.318,1123,1959,2863
file402.TextGrid,,0.260,860,1959,3227
file402.TextGrid,1,0.230,367,1960,2796
file402.TextGrid,2,0.640,641,1766,3087
file402.TextGrid,,0.179,755,2091,3146
file403.TextGrid,,0.350,511,1646,2617
file403.TextGrid,1,0.220,728,1851,2827
file403.TextGrid,2,0.270,790,2227,2927
file403.TextGrid,,0.382,528,1880,2925
file404.TextGrid,,0.340,855,1971,3001
file404.TextGrid,1,0.430,579,1951,2974
file404.TextGrid,2,0.450,620,1621,2888
file404.TextGrid,,0.095,588,1500,2475
file405.TextGrid,,0.270,381,1611,2915
file405.TextGrid,1,0.240,372,919,2987
file405.TextGrid,2,0.200,506,1021,2912
file405.TextGrid,,0.512,532,1220,2862
file406.TextGrid,,0.240,688,1956,2997
file406.TextGrid,1,0.280,401,1791,2877
file406.TextGrid,2,0.490,401,2034,2970
file406.TextGrid,,0.119,972,2068,3241
file407.TextGrid,,0.130,1360,2239,4956
file407.TextGrid,1,0.330,714,1689,2773
file407.TextGrid,2,0.420,847,1638,2618
file407.TextGrid,,0.344,1212,1790,2599
file408.TextGrid,,0.300,663,1724,3040
file408.TextGrid,1,0.040,498,1654,2788
file408.TextGrid,2,0.660,336,1867,2672
file408.TextGrid,,0.036,767,1884,3110
file409.TextGrid,,0.250,886,2144,3096
file409.TextGrid,1,0.390,327,1948,2587
file409.TextGrid,2,0.590,438,1706,2812
file409.TextGrid,,0.165,778,1830,3037
file41.TextGrid,,0.280,795,1965,3042
file41.TextGrid,1,0.470,519,1911,3049
file41.TextGrid,2,0.430,1202,2616,3617
file41.TextGrid,,0.044,1564,3304,4014
file410.TextGrid,,0.050,1061,1981,3272
file410.TextGrid,1,0.330,447,1266,2566
file410.TextGrid,2,0.250,667,1699,2780
file410.TextGrid,,0.253,963,2051,3133
file411.TextGrid,,0.300,962,2119,2982
file411.TextGrid,1,0.250,1152,1905,2728
file411.TextGrid,2,0.570,526,1899,3197
file411.TextGrid,,0.104,802,1786,2985
file412.TextGrid,,0.280,983,2135,3257
file412.TextGrid,1,0.230,587,1939,3186
file412.TextGrid,2,0.430,497,2158,3318
file412.TextGrid,,0.284,1039,2119,3114
file413.TextGrid,,0.250,1157,2038,3093
file413.TextGrid,1,0.410,1023,1813,2873
file413.TextGrid,2,0.530,1038,1670,2722
file413.TextGrid,,0.119,1508,2096,3059
file414.TextGrid,,0.270,1105,2128,3223
file414.TextGrid,1,0.540,713,1254,2573
file414.TextGrid,2,0.310,559,1599,2896
file414.TextGrid,,0.102,697,1655,2847
file415.TextGrid,,0.230,501,1654,2930
file415.TextGrid,1,0.240,841,1525,3425
file415.TextGrid,2,0.410,458,987,3069
file415.TextGrid,,0.249,618,1559,2969
file416.TextGrid,,0.270,990,2028,3117
file416.TextGrid,1,0.180,405,1301,3036
file416.TextGrid,2,0.570,361,1786,2778
file416.TextGrid,,0.109,708,1897,3071
file417.TextGrid,,0.200,520,1807,2948
file417.TextGrid,1,0.290,519,1378,2320
file417.TextGrid,2,0.320,691,2113,3025
file417.TextGrid,,0.226,483,1858,2841
file418.TextGrid,,0.310,958,1713,3019
file418.TextGrid,1,0.170,574,1317,2967
file418.TextGrid,2,0.140,421,1291,2728
file418.TextGrid,,0.509,582,1547,2294
file419.TextGrid,,0.240,781,1792,2987
file419.TextGrid,1,0.100,357,1783,2736
file419.TextGrid,2,0.250,932,1584,2767
file419.TextGrid,,0.446,616,1298,2754
file42.TextGrid,,0.290,833,1674,2960
file42.TextGrid,1,0.070,1585,2379,3077
file42.TextGrid,2,0.670,791,1780,2827
file42.TextGrid,,0.192,937,1640,3044
file420.TextGrid,,0.240,956,1758,2935
file420.TextGrid,1,0.140,606,1316,2972
file420.TextGrid,2,0.510,473,2116,2776
file420.TextGrid,,0.239,1197,1814,3099
file421.TextGrid,,0.100,525,1648,2952
file421.TextGrid,1,0.550,422,1271,2682
file421.TextGrid,2,0.330,624,1325,2683
file421.TextGrid,,0.244,521,1407,2991
file422.TextGrid,,0.270,536,1574,2773
file422.TextGrid,1,0.210,382,1361,2643
file422.TextGrid,2,0.380,436,1761,2494
file422.TextGrid,,0.176,384,1617,2339
file423.TextGrid,,0.270,721,1888,3029
file423.TextGrid,1,0.410,749,1498,2666
file423.TextGrid,2,0.210,543,1092,2429
file423.TextGrid,,0.146,500,1458,2605
file424.TextGrid,,0.280,741,1814,2837
file424.TextGrid,1,0.050,582,1589,2454
file424.TextGrid,2,0.510,365,1249,2485
file424.TextGrid,,0.196,444,1563,2495
file425.TextGrid,,0.260,970,2110,3228
file425.TextGrid,1,0.150,593,1207,2545
file425.TextGrid,2,0.310,646,1594,2658
file425.TextGrid,,0.223,1085,2125,3277
file426.TextGrid,,0.260,1055,2111,3451
file426.TextGrid,1,0.170,614,1828,2501
file426.TextGrid,2,0.480,436,1794,2662
file426.TextGrid,,0.058,428,1962,3131
file427.TextGrid,,0.290,629,1611,2692
file427.TextGrid,1,0.230,326,1873,2627
file427.TextGrid,2,0.500,616,1489,2482
file427.TextGrid,,0.202,601,1483,2574
file428.TextGrid,,0.300,1334,2179,4489
file428.TextGrid,1,0.330,912,1732,2924
file428.TextGrid,2,0.430,1084,1845,2838
file428.TextGrid,,0.249,1142,1950,3238
file429.TextGrid,,0.270,746,1721,3003
file429.TextGrid,1,0.120,519,1644,2930
file429.TextGrid,2,0.620,973,2175,3055
file429.TextGrid,,0.119,627,1923,2794
file43.TextGrid,,0.210,533,1672,2973
file43.TextGrid,1,0.360,1034,2026,2865
file43.TextGrid,2,0.310,666,1880,2457
file43.TextGrid,,0.173,859,1674,3250
file430.TextGrid,,0.080,1059,2093,3325
file430.TextGrid,1,0.420,988,1949,3212
file430.TextGrid,2,0.640,502,1389,2630
file430.TextGrid,,0.169,1214,1956,3116
file431.TextGrid,,0.260,1347,2289,4139
file431.TextGrid,1,0.100,1231,1899,2877
file431.TextGrid,2,0.670,1195,2208,3040
file431.TextGrid,,0.194,1260,2316,3783
file432.TextGrid,,0.270,748,1744,2947
file432.TextGrid,1,0.140,526,1422,2955
file432.TextGrid,2,0.590,445,2019,3087
file432.TextGrid,,0.139,339,1866,3111
file433.TextGrid,,0.220,517,1527,2542
file433.TextGrid,1,0.220,563,1578,2919
file433.TextGrid,2,0.230,1208,2380,3275
file433.TextGrid,,0.273,725,2182,3054
file434.TextGrid,,0.180,867,1707,2866
file434.TextGrid,1,0.220,979,2118,2981
file434.TextGrid,2,0.310,488,1617,2697
file434.TextGrid,,0.326,611,1673,2566
file435.TextGrid,,0.260,1073,1851,2836
file435.TextGrid,1,0.390,902,1732,2887
file435.TextGrid,2,0.350,646,1639,2917
file435.TextGrid,,0.224,1084,1926,3063
file436.TextGrid,,0.290,695,1742,2783
file436.TextGrid,1,0.170,507,1590,3187
file436.TextGrid,2,0.320,350,2005,2791
file436.TextGrid,,0.256,475,1559,2511
file437.TextGrid,,0.250,902,2371,3451
file437.TextGrid,1,0.210,346,1882,2548
file437.TextGrid,2,0.260,502,2150,2981
file437.TextGrid,,0.223,890,1950,3081
file438.TextGrid,,0.130,816,1803,2954
file438.TextGrid,1,0.240,1041,1711,3242
file438.TextGrid,2,0.410,505,1980,2747
file438.TextGrid,,0.256,620,1702,2870
file439.TextGrid,,0.330,1094,2263,3221
file439.TextGrid,1,0.270,1554,2562,3393
file439.TextGrid,2,0.110,927,1794,3047
file439.TextGrid,,0.419,814,1823,3141
file44.TextGrid,,0.300,829,1888,3208
file44.TextGrid,1,0.100,503,1808,2782
file44.TextGrid,2,0.480,1091,2425,3250
file44.TextGrid,,0.259,1368,2269,2851
file440.TextGrid,,0.280,1468,2217,4773
file440.TextGrid,1,0.440,892,1648,2645
file440.TextGrid,2,0.390,773,1560,2558
file440.TextGrid,,0.199,1105,1985,3319
file441.TextGrid,,0.170,812,1889,3230
file441.TextGrid,1,0.430,599,1417,2678
file441.TextGrid,2,0.570,1187,2235,3086
file441.TextGrid,,0.225,766,1588,3249
file442.TextGrid,,0.280,1136,2312,3448
file442.TextGrid,1,0.200,809,1609,2393
file442.TextGrid,2,0.400,567,1843,3109
file442.TextGrid,,0.249,761,2132,3146
file443.TextGrid,,0.250,1059,1976,3244
file443.TextGrid,1,0.280,506,1539,3202
file443.TextGrid,2,0.450,359,1959,2715
file443.TextGrid,,0.149,278,1527,2724
file444.TextGrid,,0.210,539,1750,3029
file444.TextGrid,1,0.250,474,1854,2713
file444.TextGrid,2,0.240,969,2142,3022
file444.TextGrid,,0.429,1043,2353,3303
file445.TextGrid,,0.670,921,1770,3256
file445.TextGrid,1,0.180,608,1596,3064
file445.TextGrid,2,0.110,347,3130,3508
file445.TextGrid,,0.264,1000,2160,3123
file446.TextGrid,,0.140,1282,2353,3317
file446.TextGrid,1,0.430,456,1691,2554
file446.TextGrid,2,0.250,547,1417,2511
file446.TextGrid,,0.233,1037,2110,3403
file447.TextGrid,,0.230,1102,1995,3166
file447.TextGrid,1,0.230,444,1893,2679
file447.TextGrid,2,0.240,560,1596,2512
file447.TextGrid,,0.268,1332,1920,2421
file448.TextGrid,,0.080,1160,2114,4223
file448.TextGrid,1,0.270,910,2419,2986
file448.TextGrid,2,0.270,733,2115,2915
file448.TextGrid,,0.263,1121,2055,4186
file449.TextGrid,,0.140,590,1464,2373
file449.TextGrid,1,0.260,818,1591,2443
file449.TextGrid,2,0.330,405,1491,2515
file449.TextGrid,,0.213,492,1522,2469
file45.TextGrid,,0.250,867,1978,3044
file45.TextGrid,1,0.170,459,2066,3077
file45.TextGrid,2,0.460,353,2019,2847
file45.TextGrid,,0.249,802,1763,2696
file450.TextGrid,,0.200,484,1724,2818
file450.TextGrid,1,0.200,794,1742,2630
file450.TextGrid,2,0.610,420,1373,2645
file450.TextGrid,,0.212,662,1713,2907
file451.TextGrid,,0.380,783,1874,3036
file451.TextGrid,1,0.160,541,1804,2545
file451.TextGrid,2,0.360,432,1972,2806
file451.TextGrid,,0.229,472,1652,2788
file452.TextGrid,,0.220,696,1823,3016
file452.TextGrid,1,0.190,745,1813,3208
file452.TextGrid,2,0.260,501,1256,3021
file452.TextGrid,,0.366,525,1661,2967
file453.TextGrid,,0.080,934,2164,3152
file453.TextGrid,1,0.120,482,1812,2503
file453.TextGrid,2,0.370,574,1508,2595
file453.TextGrid,,0.280,703,1765,3002
file454.TextGrid,,0.190,827,2050,3102
file454.TextGrid,1,0.310,904,1343,2669
file454.TextGrid,2,0.260,655,1836,3191
file454.TextGrid,,0.293,1267,2200,4395
file455.TextGrid,,0.230,678,2066,3072
file455.TextGrid,1,0.210,526,1712,2822
file455.TextGrid,2,0.450,491,1094,2690
file455.TextGrid,,0.239,607,1553,2709
file456.TextGrid,,0.260,504,1668,2708
file456.TextGrid,1,0.240,734,1776,3012
file456.TextGrid,2,0.470,688,1813,2761
file456.TextGrid,,0.159,473,1658,2539
file457.TextGrid,,0.260,449,1580,2882
file457.TextGrid,1,0.130,392,1528,2820
file457.TextGrid,2,0.500,687,1691,3067
file457.TextGrid,,0.332,554,1648,3175
file458.TextGrid,,0.170,525,1677,2655
file458.TextGrid,1,0.150,382,1439,2741
file458.TextGrid,2,0.450,525,1026,2672
file458.TextGrid,,0.173,523,1380,2580
file459.TextGrid,,0.310,982,1736,3008
file459.TextGrid,1,0.110,823,1381,2781
file459.TextGrid,2,0.360,806,1265,2491
file459.TextGrid,,0.188,886,1878,3016
file46.TextGrid,,0.160,1004,2106,3099
file46.TextGrid,1,0.350,541,1467,2941
file46.TextGrid,2,0.220,810,1615,2898
file46.TextGrid,,0.238,880,1654,2827
file460.TextGrid,,0.270,700,2070,3040
file460.TextGrid,1,0.040,614,1031,2805
file460.TextGrid,2,0.580,798,2213,3194
file460.TextGrid,,0.249,763,2083,3452
file461.TextGrid,,0.290,471,1588,2670
file461.TextGrid,1,0.300,552,1687,2543
file461.TextGrid,2,0.200,471,1566,2665
file461.TextGrid,,0.339,768,1981,3120
file462.TextGrid,,0.130,907,1915,2865
file462.TextGrid,1,0.280,460,1557,2929
file462.TextGrid,2,0.410,895,1767,3004
file462.TextGrid,,0.319,719,1625,2836
file463.TextGrid,,0.310,813,2105,3174
file463.TextGrid,1,0.040,537,2038,2653
file463.TextGrid,2,0.600,498,2438,2970
file463.TextGrid,,0.189,1096,2199,3190
file464.TextGrid,,0.230,727,1698,2837
file464.TextGrid,1,0.180,663,1899,3074
file464.TextGrid,2,0.460,701,2341,3188
file464.TextGrid,,0.259,307,1440,2500
file465.TextGrid,,0.220,1347,2301,5085
file465.TextGrid,1,0.360,941,1485,2874
file465.TextGrid,2,0.450,1038,1914,2855
file465.TextGrid,,0.279,1352,2371,3843
file466.TextGrid,,0.250,965,2074,3205
file466.TextGrid,1,0.190,639,1892,2779
file466.TextGrid,2,0.370,494,2103,2989
file466.TextGrid,,0.158,430,1760,3024
file467.TextGrid,,0.270,845,1752,2755
file467.TextGrid,1,0.300,1079,2088,2878
file467.TextGrid,2,0.600,527,1887,2666
file467.TextGrid,,0.145,846,1985,3256
file468.TextGrid,,0.300,1103,2049,3119
file468.TextGrid,1,0.290,779,1324,2571
file468.TextGrid,2,0.430,494,1045,2894
file468.TextGrid,,0.119,404,1577,2960
file469.TextGrid,,0.300,935,1969,3140
file469.TextGrid,1,0.210,623,1610,2619
file469.TextGrid,2,0.360,421,2195,2750
file469.TextGrid,,0.183,920,1900,3126
file47.TextGrid,,0.150,1117,2094,3146
file47.TextGrid,1,0.480,568,1875,2697
file47.TextGrid,2,0.270,722,1497,2860
file47.TextGrid,,0.239,884,1811,2931
file470.TextGrid,,0.120,1123,2103,3089
file470.TextGrid,1,0.480,679,1564,2542
file470.TextGrid,2,0.380,412,1671,2791
file470.TextGrid,,0.244,911,1939,3093
file471.TextGrid,,0.250,648,1973,3121
file471.TextGrid,1,0.320,331,1768,2860
file471.TextGrid,2,0.480,590,1706,2781
file471.TextGrid,,0.172,801,2416,2878
file472.TextGrid,,0.230,1000,1974,3219
file472.TextGrid,1,0.190,623,1891,2837
file472.TextGrid,2,0.560,506,1674,2403
file472.TextGrid,,0.149,571,1377,2627
file473.TextGrid,,0.280,500,1573,2680
file473.TextGrid,1,0.140,1191,2516,3416
file473.TextGrid,2,0.560,511,1769,3238
file473.TextGrid,,0.242,773,1853,2985
file474.TextGrid,,0.240,806,2015,3154
file474.TextGrid,1,0.220,634,1399,2529
file474.TextGrid,2,0.640,359,1355,2704
file474.TextGrid,,0.029,1362,2591,3906
file475.TextGrid,,0.280,535,1675,2741
file475.TextGrid,1,0.270,653,1376,2914
file475.TextGrid,2,0.400,503,1458,2916
file475.TextGrid,,0.272,711,1891,2979
file476.TextGrid,,0.110,1028,1873,2934
file476.TextGrid,1,0.330,691,1850,2954
file476.TextGrid,2,0.270,786,1492,2793
file476.TextGrid,,0.258,1068,1949,3049
file477.TextGrid,,0.190,1408,1977,4948
file477.TextGrid,1,0.310,586,1821,2694
file477.TextGrid,2,0.490,812,1849,2752
file477.TextGrid,,0.234,777,1960,2756
file478.TextGrid,,0.220,1196,2292,3451
file478.TextGrid,1,0.150,640,1524,2988
file478.TextGrid,2,0.500,752,2348,3045
file478.TextGrid,,0.098,383,1580,2743
file479.TextGrid,,0.260,563,1671,2755
file479.TextGrid,1,0.250,403,1653,2881
file479.TextGrid,2,0.310,804,2146,2997
file479.TextGrid,,0.216,460,1962,2931
file48.TextGrid,,0.180,697,1832,3061
file48.TextGrid,1,0.200,441,1916,2948
file48.TextGrid,2,0.510,744,2228,2983
file48.TextGrid,,0.239,578,1906,3029
file480.TextGrid,,0.250,1288,2248,4138
file480.TextGrid,1,0.290,869,1518,2503
file480.TextGrid,2,0.260,625,1684,2610
file480.TextGrid,,0.339,1016,2005,3496
file481.TextGrid,,0.170,917,2198,3194
file481.TextGrid,1,0.520,637,1611,3072
file481.TextGrid,2,0.270,757,1184,2583
file481.TextGrid,,0.349,1107,2018,3042
file482.TextGrid,,0.140,501,1706,2727
file482.TextGrid,1,0.370,513,1624,2637
file482.TextGrid,2,0.280,444,1236,2582
file482.TextGrid,,0.246,493,1522,2693
file483.TextGrid,,0.280,902,1915,3083
file483.TextGrid,1,0.170,929,1837,3183
file483.TextGrid,2,0.460,784,1423,3091
file483.TextGrid,,0.219,811,1958,2907
file484.TextGrid,,0.280,951,2071,3104
file484.TextGrid,1,0.210,433,1380,2630
file484.TextGrid,2,0.500,453,1242,2537
file484.TextGrid,,0.232,505,1638,2951
file485.TextGrid,,0.030,932,1879,3070
file485.TextGrid,1,0.490,830,1983,3121
file485.TextGrid,2,0.340,774,1864,3034
file485.TextGrid,,0.279,553,2023,3291
file486.TextGrid,,0.170,1175,1906,3570
file486.TextGrid,1,0.470,768,1936,2994
file486.TextGrid,2,0.410,484,1120,2750
file486.TextGrid,,0.174,624,1629,2880
file487.TextGrid,,0.170,492,1455,2624
file487.TextGrid,1,0.170,900,2228,3474
file487.TextGrid,2,0.650,436,1393,2693
file487.TextGrid,,0.046,390,1707,2759
file488.TextGrid,,0.190,508,1618,2635
file488.TextGrid,1,0.520,670,1553,2845
file488.TextGrid,2,0.090,588,1453,2826
file488.TextGrid,,0.236,558,1705,2803
file489.TextGrid,,0.240,943,1895,3164
file489.TextGrid,1,0.320,392,1937,2850
file489.TextGrid,2,0.210,469,1998,2725
file489.TextGrid,,0.283,953,2053,3469
file49.TextGrid,,0.290,1082,2041,3086
file49.TextGrid,1,0.530,642,1427,2830
file49.TextGrid,2,0.360,526,1286,3033
file49.TextGrid,,0.215,992,2099,3094
file490.TextGrid,,0.250,995,2015,2977
file490.TextGrid,1,0.260,742,1749,3195
file490.TextGrid,2,0.600,425,1707,2859
file490.TextGrid,,0.199,929,2114,2979
file491.TextGrid,,0.110,1049,2087,3128
file491.TextGrid,1,0.220,301,1522,2451
file491.TextGrid,2,0.310,361,2310,2671
file491.TextGrid,,0.328,923,2081,3205
file492.TextGrid,,0.300,953,1928,3085
file492.TextGrid,1,0.050,461,1054,2415
file492.TextGrid,2,0.450,824,1791,2992
file492.TextGrid,,0.236,790,2019,3224
file493.TextGrid,,0.230,1247,2156,3754
file493.TextGrid,1,0.480,888,1916,3037
file493.TextGrid,2,0.320,673,1598,2775
file493.TextGrid,,0.279,988,1851,2875
file494.TextGrid,,0.210,1126,2328,3279
file494.TextGrid,1,0.260,626,1598,2659
file494.TextGrid,2,0.450,394,1346,2763
file494.TextGrid,,0.133,839,1789,2952
file495.TextGrid,,0.310,460,1624,2939
file495.TextGrid,1,0.150,515,1315,2903
file495.TextGrid,2,0.500,534,1306,2780
file495.TextGrid,,0.169,505,1617,2953
file496.TextGrid,,0.170,1460,2450,5259
file496.TextGrid,1,0.430,639,1673,2721
file496.TextGrid,2,0.300,654,1551,2833
file496.TextGrid,,0.324,1039,1980,3885
file497.TextGrid,,0.230,1218,2366,3445
file497.TextGrid,1,0.220,638,1903,2728
file497.TextGrid,2,0.170,386,1625,2409
file497.TextGrid,,0.416,833,2012,3195
file498.TextGrid,,0.230,512,1631,2888
file498.TextGrid,1,0.180,836,2164,3404
file498.TextGrid,2,0.500,664,1659,2875
file498.TextGrid,,0.219,582,1489,2683
file499.TextGrid,,0.230,1077,2033,2981
file499.TextGrid,1,0.320,1040,2207,2741
file499.TextGrid,2,0.550,892,2034,2843
file499.TextGrid,,0.380,1334,2359,3239
file5.TextGrid,,0.100,880,1862,3155
file5.TextGrid,1,0.250,1355,2412,3199
file5.TextGrid,2,0.460,612,1720,2675
file5.TextGrid,,0.243,837,2054,3051
file50.TextGrid,,0.290,542,1646,2759
file50.TextGrid,1,0.150,1042,2404,3105
file50.TextGrid,2,0.400,542,1479,2648
file50.TextGrid,,0.196,501,1595,2669
file500.TextGrid,,0.210,854,1781,3122
file500.TextGrid,1,0.540,439,1451,3001
file500.TextGrid,2,0.520,486,1446,3027
file500.TextGrid,,0.210,1079,2226,3358
file501.TextGrid,,0.180,1131,2210,3458
file501.TextGrid,1,0.360,745,1607,3320
file501.TextGrid,2,0.450,1263,2434,3698
file501.TextGrid,,0.063,1395,2983,4049
file502.TextGrid,,0.200,927,2053,3186
file502.TextGrid,1,0.330,745,1321,2714
file502.TextGrid,2,0.580,1330,2290,2903
file502.TextGrid,,0.205,885,2096,3026
file503.TextGrid,,0.270,1121,2207,3274
file503.TextGrid,1,0.350,447,1479,3037
file503.TextGrid,2,0.340,622,1699,3197
file503.TextGrid,,0.264,1421,2242,3547
file504.TextGrid,,0.350,1110,2270,3489
file504.TextGrid,1,0.130,717,1601,2658
file504.TextGrid,2,0.600,887,1953,3090
